CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,TIPO CUERPO DE AGUA,FECHA REALIZACIÓN,Año,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,TOX_V_5_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,DQO_ESTADO,SST_ESTADO,EC_ESTADO,SEMAFORO,y
DLPUE1976,DLPUE1976-070914,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,41886,2014,24000.0,24000.0,4600.0,15.186,4.001,11.0,26.0,173.0,260.5,0.911,0.177,0.33,2.039,3.4570000000000003,2.95,0.5,0.5,0.5,1.81,0.476,750,2.68,203.52,318.0,7.7,40.9,3.2,0.081,5170.0,4750.0,0.00075,0.0006505,0.0055,0.00010065,0.0172,0.00077,0.0005,176.2,17.2,16.4,23283.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-150215,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42045,2015,24000.0,24000.0,4600.0,29.079,26.572,62.0,80.0,122.08,213.0,30.116,0.0025,0.074,20.268,50.458,50.384,1.48,3.24,3.27,3.811,3.61,100,0.672,928.64,1451.0,7.6,5.0,0.5,4.952,58.0,69.3,0.00075,0.0006505,0.0057,0.00010065,0.0203,0.00077,0.0005,322.0,15.2,12.9,1927.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-290315,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42086,2015,24000.0,24000.0,11000.0,20.448,19.873,60.0,73.33,203.0,256.33,3.826,0.026,0.045,16.417,20.314,20.243,1.11,5.82,5.17,1.346,1.306,150,0.667,1041.92,1628.0,7.9,5.0,0.5,13.6,34.0,64.6,0.00075,0.0006505,0.0161,0.00010065,0.0136,0.00077,0.0005,516.0,21.2,22.6,2215.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-100515,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42128,2015,24000.0,24000.0,11000.0,15.856,14.386,23.33,41.67,93.44,164.39,4.446,0.0025,0.031,7.626,12.103,12.072,0.5,3.35,3.33,1.755,1.512,80,0.348,640.0,1000.0,7.6,5.0,0.5,16.5,102.22,60.8,0.00075,0.0006505,0.0116,0.00010065,0.0134,0.00077,0.0005,230.0,18.7,18.8,5677.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-280615,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42177,2015,24000.0,24000.0,11000.0,5.111,4.57,8.25,32.0,5.0,57.12,4.051,0.0025,0.0155,6.987,11.038,11.038,0.5,1.52,2.02,0.606,0.53,40,0.241,551.6800000000001,862.0,7.3,19.2,1.4,2.84,140.0,94.8,0.00075,0.0006505,0.0108,0.00010065,0.0158,0.0054,0.0005,256.0,17.9,19.2,7779.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-090815,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42219,2015,24000.0,24000.0,4600.0,10.564,10.178,14.0,37.0,81.43,141.79,5.521,0.021,0.0155,6.844,12.386,12.365,0.5,0.5,0.5,1.109,0.548,40,0.259,628.48,982.0,7.2,16.3,1.2,0.7,104.0,60.5,0.00075,0.0006505,0.0068,0.0007,0.0114,0.00077,0.0005,226.0,20.8,19.7,9067.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-200915,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42261,2015,24000.0,24000.0,4600.0,8.19,7.675,28.0,76.67,207.69,304.92,1.644,0.045,0.198,3.711,5.598,5.3549999999999995,0.5,2.65,2.14,1.23,0.748,200,0.869,307.84000000000003,481.0,7.4,35.8,2.7,0.37,1505.0,1254.0,0.00075,0.0056,0.079,0.00010065,0.0567,0.0277,0.0005,180.0,17.3,17.5,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-140216,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42408,2016,24000.0,24000.0,11000.0,45.955,24.264,24.0,90.0,93.6,148.27,7.974,0.042,0.053,0.01,8.069,7.974,0.5,5.2,5.35,2.505,1.714,150,0.251,914.56,1429.0,7.5,5.0,0.5,7.5,83.33,100.0,0.00075,0.0006505,0.0006,0.00010065,0.0029,0.00077,0.0005,438.0,20.8,15.6,2189.2,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-200316,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42443,2016,1500.0,24000.0,200.0,29.131,20.123,13.0,45.0,138.93,202.41,2.766,0.0025,0.08,10.774,13.62,13.54,0.5,0.5,2.63,1.811,1.515,150,0.2,675.2,1055.0,7.6,26.9,2.05,3.5,77.78,56.0,0.00075,0.0006505,0.0056,0.00010065,0.01,0.0147,0.0005,268.0,19.9,16.9,4103.1,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-010516,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42485,2016,24000.0,24000.0,2100.0,14.768,10.213,9.67,43.89,74.0,319.65,7.717,0.022,0.153,10.515,18.407,18.232,0.5,2.71,2.76,2.526,2.015,100,0.24,719.36,1124.0,7.3,15.3,1.14,3.175,113.33,62.2,0.00075,0.0006505,0.1072,0.00010065,0.0159,0.0132,0.0005,304.0,26.5,17.9,7065.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-190616,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42534,2016,24000.0,24000.0,40.0,10.166,8.975,8.0,80.0,61.58,131.96,8.557,0.044,0.043,6.861,15.505,15.418,0.5,4.32,5.14,2.303,1.654,60,0.193,515.2,805.0,7.3,22.1,1.65,1.06,462.96,210.0,0.00075,0.0006505,0.0174,0.0021,0.0216,0.0081,0.0005,230.0,18.1,18.3,,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-310716,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42576,2016,24000.0,24000.0,4600.0,8.289,7.089,21.67,93.33,230.0,498.97,4.695,0.174,0.425,0.734,6.0280000000000005,5.429,0.5,8.99,8.93,1.212,0.49,60,0.141,419.84,656.0,7.0,,,0.47,2710.0,1790.0,0.0075,0.00532,0.08969,0.00214,0.05797,0.02923,0.0005,230.0,17.1,17.4,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-040916,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42613,2016,24000.0,24000.0,4600.0,8.041,7.492,12.0,41.67,42.36,127.36,5.288,0.211,0.64,30.518,36.657,35.806,0.5,2.63,3.5,3.564,1.103,80,0.222,456.32,713.0,7.3,38.3,2.88,0.72,640.0,516.0,0.00075,0.0006505,0.02518,0.00010065,0.02809,0.00784,0.0005,214.0,21.0,17.8,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-050217,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42765,2017,24000.0,24000.0,24000.0,53.477,45.966,63.33,130.0,109.89,423.33,21.063,0.0025,0.577,6.732,28.372,27.795,0.5,2.05,1.83,8.665,4.99,150,0.477,1038.72,1623.0,7.2,5.0,0.5,3.489,100.0,103.0,0.00075,0.0006505,0.00858,0.00072,0.01378,0.00077,0.0005,496.0,15.3,14.1,2012.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-260317,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42814,2017,24000.0,24000.0,24000.0,44.968,30.722,38.0,106.67,198.78,323.78,15.66,0.0025,1.153,63.568,80.381,79.228,0.5,3.34,3.6,3.596,2.175,150,0.499,966.592,1510.3,7.4,5.0,0.5,6.4,190.63,122.0,0.00075,0.0006505,0.00756,0.00010065,0.01702,0.00077,0.0005,444.0,18.5,16.8,2486.9,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-070517,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42856,2017,24000.0,24000.0,24000.0,58.106,42.863,46.67,90.0,90.26,145.1,33.47,0.0025,0.0155,76.816,110.286,110.286,0.5,2.35,2.41,3.951,2.94,150,0.988,1081.6,1690.0,7.0,5.0,0.5,7.4,57.14,49.3,0.00075,0.0006505,0.00613,0.00010065,0.01266,0.00077,0.0005,396.0,20.4,18.6,1953.8,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-020717,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42912,2017,24000.0,24000.0,4600.0,30.361,21.798,,46.67,38.25,153.96,3.216,0.0025,0.215,1.469,4.9,4.6850000000000005,0.5,1.53,1.51,1.759,0.403,80,0.486,421.504,658.6,7.1,39.0,3.1,0.89,392.0,238.0,0.00075,0.0006505,0.01806,0.00010065,0.01428,0.00735,0.007,172.0,23.0,22.4,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-130817,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,42954,2017,24000.0,24000.0,24000.0,13.297,8.831,10.0,56.67,28.96,160.35,5.721,0.0025,0.0155,2.95,8.671,8.671,0.5,1.51,1.5,1.931,1.17,50,0.178,534.592,835.3,7.2,25.4,1.21,1.019,362.86,153.0,0.00075,0.0006505,0.01145,0.00010065,0.0187,0.00516,0.0005,220.0,22.7,20.5,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-240917,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43000,2017,24000.0,24000.0,24000.0,10.517,8.121,1.0,30.0,44.19,231.32,1.44,0.156,0.337,0.06,1.993,1.5,0.5,0.5,0.5,0.727,0.643,100,0.211,359.04,561.0,7.6,66.6,6.26,0.426,1161.11,767.0,0.0141,0.00394,0.03511,0.00010065,0.03707,0.01648,0.0005,188.0,20.4,18.5,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-280118,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43123,2018,24000.0,24000.0,24000.0,38.187,18.733,20.0,100.0,65.1,322.85,3.058,0.0025,0.0155,0.617,3.675,3.675,0.5,5.06,3.93,4.678,0.442,100,0.243,717.44,1121.0,7.6,5.0,0.5,3.894,124.39,92.4,0.0056,0.0006505,0.01583,0.00010065,0.02496,0.00077,0.0005,312.0,22.3,15.9,3914.6,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-110318,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43165,2018,24000.0,24000.0,24000.0,21.867,9.889,11.0,103.33,41.66,316.79,15.843,0.0025,0.0155,7.927,23.77,23.77,0.5,16.37,17.66,4.126,2.594,80,0.244,887.04,1386.0,7.8,5.0,0.5,4.618,172.09,100.0,0.006,0.0006505,0.01447,0.00149,0.03319,0.00558,0.0005,400.0,23.7,17.2,3984.3,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-150418,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43207,2018,24000.0,24000.0,24000.0,20.549,8.724,9.0,33.33,66.48,261.58,7.954,0.0025,0.0155,6.845,14.799,14.799,0.5,10.93,12.47,2.686,1.212,120,0.271,699.52,1093.0,7.7,5.0,0.5,4.844,61.36,54.8,0.00075,0.0006505,0.03473,0.00010065,0.00992,0.00077,0.007,252.0,26.1,18.3,3220.1,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-100618,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43257,2018,24000.0,24000.0,11000.0,92.639,44.221,34.0,106.67,126.48,282.79,9.644,0.0025,0.0155,0.741,10.385,10.385,0.5,0.5,0.5,3.088,2.248,,1.246,830.72,1298.0,7.9,5.0,0.5,4.344,130.56,86.2,0.0255,0.0006505,0.01142,0.00010065,0.01226,0.00077,0.0005,470.0,25.7,18.9,4688.1,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-041118,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43402,2018,24000.0,24000.0,24000.0,17.377,10.203,6.0,71.67,53.93,171.59,5.514,0.0025,0.0155,0.344,5.8580000000000005,5.8580000000000005,0.5,0.5,0.5,2.568,2.504,60,0.198,927.36,1449.0,8.1,24.7,1.84,1.439,261.29,94.7,0.00075,0.0006505,0.06386,0.00010065,0.0157,0.00077,0.0005,181.56,22.3,18.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-231218,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43454,2018,4600.0,24000.0,2400.0,24.188,22.158,15.0,70.0,62.14,301.0,11.852,0.0025,0.0155,2.796,14.648,14.648,0.5,0.5,0.5,3.189,2.465,100,0.494,570.88,892.0,8.5,15.6,1.13,1.079,63.0,23.1,0.00075,0.0006505,0.01359,0.00010065,0.00307,0.00077,0.0005,268.0,21.7,16.4,4573.3,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-170219,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43508,2019,24000.0,24000.0,24000.0,46.841,30.023,16.67,66.67,95.0,333.35,16.261,0.0025,0.0155,1.393,17.654,17.654,0.5,55.13,93.63,3.046,2.01,150,0.306,1078.4,1685.0,7.6,5.0,0.5,6.94,118.42,105.0,0.0051,0.0006505,0.02965,0.00010065,0.01463,0.00077,0.0005,342.0,25.7,19.0,3222.7,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-110819,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,43685,2019,24000.0,24000.0,24000.0,12.32,8.148,1.0,32.5,15.26,130.81,6.31112,0.0025,0.0422,5.6036,11.95692,11.91472,0.5,0.5,,2.50327,0.92995,50,0.268,463.36,724.0,7.8,51.3,4.86,0.668,424.0,210.0,0.00075,0.0006505,0.0248,0.000323,0.0298,0.00077,0.0036,228.358,25.0,21.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-160820,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,44056,2020,24000.0,,24000.0,15.699,,,48.0,,148.86,11.176,0.0025,0.0155,0.97,12.146,12.146,0.5,6.73,,0.624,0.583,100,,964.48,1507.0,7.4,27.5,1.48,1.237,53.0,88.6,0.00075,0.0006505,0.01631,0.00010065,0.06683,0.00077,0.0005,276.0,28.7,19.1,,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-120921,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,44447,2021,24000.0,,24000.0,8.405,5.105,1.0,26.67,70.84,173.1,2.85,0.153,0.037,13.052,16.092,15.902,0.5,0.5,,2.557,1.427,300,,243.84,301.0,7.7,,,1.173,2363.64,870.0,,0.0006505,0.03674,0.00096,,0.00077,0.0005,,18.3,17.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1976,DLPUE1976-140822,PUEBLA SAN FRANCISCO  (A) AGUAS ARRIBA,LÓTICO,44785,2022,24000.0,,24000.0,52.47,47.48,,113.33,,259.37,12.49,0.0025,0.0155,6.6,19.09,19.09,1.19,28.57,,6.396,2.6,100,,880.0,1375.0,7.7,18.3,1.32,0.147,172.7,80.0,,0.00065074,0.018,0.000422,,0.007,0.003,,24.0,20.0,,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-181112,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41233,2012,2400.0,2400.0,460.0,38.04,12.3,33.0,100.0,53.1,231.75,15.36,0.036,0.038,5.98,21.414,21.34,0.5,0.5,0.5,5.378,16.458,<5,0.0107,606.72,948.0,7.36,5.0,0.5,,194.546,6.23,0.005,0.013,0.0006,,0.124,0.282,,282.24,25.0,18.4,10733.9,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-041112,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41246,2012,93.0,210.0,20.0,41.5,22.72,7.6,80.0,42.1,286.75,20.17,0.011,0.16,12.29,32.631,32.46,0.5,0.5,0.5,4.371,13.376,5,0.0045,856.96,1339.0,7.35,5.0,0.5,,124.0,40.2,0.01,0.01,0.0006,0.00010065,0.174,0.298,,368.48,25.0,19.9,11079.628,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-091212,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41267,2012,2400.0,2400.0,39.0,34.37,34.37,42.0,103.333,146.75,211.75,20.7,0.018,0.302,12.94,33.96,33.64,0.5,0.5,0.5,3.127,9.57,<5,0.0045,862.72,1348.0,7.65,5.0,0.5,,94.0,36.6,0.005,0.015,0.0006,0.00010065,0.00021,0.00077,,317.52,26.0,18.4,9758.2,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-170313,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41348,2013,1100.0,2000.0,400.0,46.811,45.081,70.0,190.0,132.192,381.024,0.076,0.032,0.237,1.213,1.558,1.289,1.2,0.5,,4.551,4.503,150,,1140.48,1782.0,7.62,5.0,0.5,,280.0,33.0,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,1560.0,19.9,20.3,1805.7,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-280413,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41390,2013,1200.0,2100.0,1200.0,29.741,2.815,72.0,126.667,262.64,333.2,1.526,0.05,0.083,26.88,28.539,28.406,0.5,0.5,,10.222,2.559,100,0.047,985.6,1540.0,7.46,5.0,0.5,,236.0,79.1,0.00075,0.0006505,0.0006,0.00010065,0.00021,0.00077,,590.0,18.5,20.4,2958.9,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-230613,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41454,2013,2400.0,2400.0,2400.0,28.606,12.963,16.0,32.0,95.232,174.592,8.173,0.0025,0.0155,2.6,10.773,10.773,0.5,0.5,,2.24,0.172,150,0.355,513.28,802.0,7.11,5.0,0.5,,1590.0,1310.0,0.00075,0.0015,0.0396,0.00010065,0.0534,0.00077,,270.0,21.5,18.9,9567.9,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-040813,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41484,2013,2400.0,2400.0,2400.0,42.176,12.736,70.0,93.33,108.8,174.08,0.178,0.0025,0.072,5.544,5.794,5.7219999999999995,0.5,0.5,,2.07,0.919,100,0.343,4.8,7.5,7.23,22.0,2.2,,635.0,316.0,0.00075,0.0006505,0.043,0.00010065,0.024,0.059,,740.0,24.3,19.0,15408.9,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-080913,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41523,2013,43.0,64.0,39.0,9.153,8.878,8.0,38.0,151.2,282.24,0.585,0.093,0.299,0.728,1.7049999999999998,1.313,0.5,0.5,,0.73,0.074,100,0.134,384.64,601.0,7.18,52.0,4.9,,3000.0,1640.0,0.00075,0.005,0.041,0.00134,0.019,0.019,,320.0,16.6,17.0,16603.6,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-061013,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41552,2013,430.0,750.0,390.0,53.182,23.62,9.33,29.0,89.64,159.36,1.369,0.0025,0.542,1.369,3.28,2.738,0.5,0.5,,5.383,4.403,75,0.19,671.36,1049.0,7.78,5.0,0.5,2.765,450.0,169.0,0.007,0.0006505,0.015,0.00052,0.006,0.022,0.0005,450.0,27.0,20.1,12819.2,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-020214,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41666,2014,930.0,1200.0,750.0,54.23,33.48,133.28,218.96,133.28,218.96,0.9,0.02,0.04,20.44,21.4,21.34,0.5,5.31,5.87,4.323,1.947,100,0.221,924.8,1445.0,7.24,16.0,1.0,1.97,100.0,113.0,0.015,0.0006505,0.0055,0.001774,0.03,0.0249,0.0005,435.6,29.6,18.2,12051.0,INCUMPLE,CUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-300314,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41723,2014,24000.0,24000.0,11000.0,52.762,37.605,96.7,150.0,181.5,276.5,8.99,0.06,0.087,24.78,33.917,33.77,1.13,2.99,2.65,4.079,3.997,150,0.841,1054.72,1648.0,7.5,10.0,1.0,12.432,102.5,74.7,0.00075,0.0006505,0.0097,0.0018,0.0291,0.0214,0.0005,569.3,22.6,20.7,1268.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-110514,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41765,2014,24000.0,24000.0,4600.0,92.753,87.808,28.0,66.0,154.0,229.0,0.864,0.036,0.062,19.152,20.114,20.016,0.5,2.84,2.86,3.508,2.229,80,0.567,768.64,1201.0,7.6,10.0,1.0,3.426,90.0,58.1,0.005,0.0006505,0.0083,0.00010065,0.0147,0.0147,0.0005,380.0,26.7,22.8,7116.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-220614,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41806,2014,24000.0,24000.0,750.0,30.345,15.069,18.7,36.7,85.89,179.0,1.847,0.092,0.044,5.899,7.882,7.746,0.5,0.5,0.5,3.474,0.752,50,0.484,527.36,824.0,8.0,44.5,3.2,4.298,240.0,105.0,0.00075,0.0006505,0.0078,0.00010065,0.0127,0.0304,0.005,256.0,23.1,21.6,8700.0,INCUMPLE,INCUMPLE,CUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-030814,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41848,2014,24000.0,24000.0,1500.0,6.701,4.478,14.0,66.7,87.81,154.0,5.292,0.0025,0.176,6.25,11.718,11.542,0.5,0.5,0.5,1.351,1.082,60,0.712,495.36,774.0,7.4,33.5,2.3,0.497,405.0,410.0,0.00075,0.0006505,0.0269,0.00010065,0.0261,0.0751,0.0005,264.0,23.1,20.6,9569.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-140914,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,41890,2014,24000.0,24000.0,11000.0,57.368,12.342,15.0,33.0,62.85,98.23,1.76,0.075,0.043,10.672,12.55,12.432,0.5,0.5,1.08,0.927,0.909,50,0.238,654.72,1023.0,7.1,,,2.393,105.7,50.8,0.00075,0.0006505,0.0273,0.00010065,0.0191,0.0063,0.015,277.2,19.7,18.3,17503.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-150215,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,42045,2015,24000.0,24000.0,11000.0,38.114,26.048,64.0,140.0,150.5,260.5,18.127,0.0025,0.053,16.251,34.431,34.378,1.56,4.41,4.39,3.842,3.628,100,0.725,923.52,1443.0,7.6,5.0,0.5,0.499,100.0,104.0,0.00075,0.0006505,0.0097,0.00010065,0.018,0.0103,0.0005,394.0,15.9,18.7,3144.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-290315,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,42086,2015,24000.0,24000.0,11000.0,39.742,39.562,96.67,126.67,279.67,629.67,3.628,0.027,0.054,28.126,31.835,31.754,1.16,4.37,4.56,2.729,2.561,150,0.715,992.64,1551.0,7.3,5.0,0.5,14.3,140.0,116.0,0.00075,0.0006505,0.0191,0.00010065,0.0252,0.0346,0.0005,452.0,24.1,22.9,4922.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-100515,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,42128,2015,24000.0,24000.0,11000.0,23.174,20.486,35.0,62.5,108.64,195.31,4.647,0.0025,0.0155,14.64,19.287,19.287,0.5,3.82,3.82,1.898,1.831,100,0.439,693.76,1084.0,7.5,5.0,0.5,11.1,113.33,61.4,0.00075,0.0006505,0.0113,0.00010065,0.0104,0.00077,0.0005,250.0,19.3,20.3,7669.0,INCUMPLE,CUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-280615,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,42177,2015,24000.0,24000.0,11000.0,7.93,6.385,29.0,46.67,61.12,77.12,3.528,0.0025,0.0155,10.545,14.073,14.073,0.5,4.18,4.74,1.059,0.857,50,0.284,536.32,838.0,7.4,13.2,1.03,2.625,166.67,104.0,0.00075,0.0006505,0.0133,0.00010065,0.0165,0.0056,0.0005,280.0,19.6,19.7,10804.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
DLPUE1977,DLPUE1977-090815,DESPUÉS DE LA CONFLUENCIA CON EL RÍO SAN FRANCISCO,LÓTICO,42219,2015,24000.0,24000.0,11000.0,20.324,16.637,32.0,76.67,171.58,374.36,8.752,0.0025,0.0155,11.144,19.896,19.896,1.86,2.02,1.89,2.58,2.242,80,0.384,607.36,949.0,7.5,5.0,0.5,1.8,163.33,99.2,0.00075,0.0006505,0.0075,0.00010065,0.0099,0.0062,0.0005,258.0,21.7,20.6,12754.0,INCUMPLE,INCUMPLE,INCUMPLE,ROJO,1.0
