CLAVE SITIO,CLAVE DE MONITOREO,NOMBRE DEL SITIO,FECHA REALIZACIÓN,Año,DQO_ESTADO,TIPO CUERPO DE AGUA,COLI_FEC,COLI_TOT,E_COLI,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SAAM,SST,TURBIEDAD,CD_TOT,CR_TOT,HG_TOT,NI_TOT,CN_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CAUDAL,COT_NOM,TOX_NOM,TIPO_LOTICO,y
DLPUE2035,DLPUE2035-310515,RIO NEXAPA 14,42153,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.087,0.058,0.357,3.383,4.885,4.47,0.5,0.597,0.388,20.0,0.156,301.824,471.6,8.1,53.1,4.93,0.84,540.0,398.0,0.0006505,0.0144,0.0008,0.005,0.0005,308.0,20.9,18.7,7103.0,0,0,1,1.0
DLPUE2035,DLPUE2035-260715,RIO NEXAPA 14,42208,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.049,0.0025,0.039,1.611,1.699,1.66,0.5,0.746,0.61,80.0,0.286,376.32,588.0,8.0,64.7,5.2,0.21,525.0,339.0,0.0006505,0.0329,0.00010065,0.0331,0.0005,212.0,25.4,21.8,7010.0,0,0,1,1.0
DLPUE2035,DLPUE2035-200915,RIO NEXAPA 14,42261,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.257,0.237,0.465,3.82,5.779,5.077,0.5,0.618,0.455,40.0,0.177,500.48,782.0,7.4,81.1,6.13,0.17,273.33,174.0,0.0006505,0.0171,0.00010065,0.0167,0.0005,244.0,25.6,21.8,4862.0,0,0,1,1.0
DLPUE2035,DLPUE2035-251015,RIO NEXAPA 14,42303,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.259,0.194,0.436,6.747,10.636,10.006,0.5,0.892,0.514,60.0,0.271,479.36,749.0,7.8,61.6,5.35,1.15,102.0,78.7,0.0006505,0.0069,0.00010065,0.0086,0.0005,282.0,27.9,20.3,2364.0,0,0,1,1.0
DLPUE2035,DLPUE2035-060316,RIO NEXAPA 14,42433,2016,INCUMPLE,LÓTICO,4600.0,4600.0,210.0,3.796,0.251,0.56,11.257,15.864,15.053,0.5,1.727,1.487,60.0,0.18,636.544,994.6,8.1,65.1,5.98,1.95,488.24,283.0,0.0006505,0.0184,0.00010065,0.0143,0.0005,334.0,14.7,16.8,5559.6,0,1,1,1.0
DLPUE2035,DLPUE2035-240416,RIO NEXAPA 14,42479,2016,INCUMPLE,LÓTICO,930.0,930.0,90.0,8.635,0.673,0.229,20.507,30.044,29.142000000000003,0.5,1.086,0.19,150.0,0.261,1071.744,1674.6,8.1,54.6,4.77,3.15,137.74,72.1,0.0006505,0.0083,0.00010065,0.0179,0.0005,476.0,28.1,21.9,3556.0,0,0,1,1.0
DLPUE2035,DLPUE2035-190616,RIO NEXAPA 14,42538,2016,INCUMPLE,LÓTICO,24000.0,24000.0,90.0,3.464,0.232,0.345,3.203,7.244,6.667,0.5,0.645,0.143,20.0,0.176,496.64,776.0,8.3,53.6,5.27,0.58,426.67,242.0,0.0006505,0.0205,0.00010065,0.025,0.0005,240.0,24.6,21.9,7246.4,0,0,1,1.0
DLPUE2035,DLPUE2035-070816,RIO NEXAPA 14,42587,2016,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.581,0.678,3.681,8.14,13.08,8.721,0.5,2.891,0.45,50.0,0.198,747.264,1167.6,8.4,63.5,5.62,0.98,179.63,101.0,0.0006505,0.01686,0.00010065,0.01122,0.0005,312.0,25.7,21.3,5323.6,0,1,1,1.0
DLPUE2035,DLPUE2035-180916,RIO NEXAPA 14,42629,2016,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.872,0.694,3.612,0.064,5.242,0.936,0.5,1.091,0.881,40.0,0.094,521.6,815.0,8.1,64.1,5.74,0.33,55.0,33.7,0.0006505,0.00577,0.00010065,0.00472,0.0005,266.0,21.9,20.6,2529.8,0,0,1,1.0
DLPUE2035,DLPUE2035-231016,RIO NEXAPA 14,42663,2016,INCUMPLE,LÓTICO,2100.0,24000.0,1500.0,1.798,0.166,2.988,0.65,5.602,2.448,0.5,0.813,0.633,20.0,0.092,599.04,936.0,8.0,49.7,4.34,0.34,16.0,15.3,0.0006505,0.01084,0.00010065,0.01178,0.0005,352.0,26.7,20.7,1391.1,0,0,1,1.0
DLPUE2035,DLPUE2035-050217,RIO NEXAPA 14,42769,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,12.107,0.0025,2.948,15.857,30.912,27.964,0.5,2.834,0.342,60.0,0.302,946.56,1479.0,7.9,44.2,4.1,3.496,104.65,70.8,0.0006505,0.00561,0.00010065,0.01004,0.0005,466.0,24.5,18.9,2123.8,0,0,1,1.0
DLPUE2035,DLPUE2035-260317,RIO NEXAPA 14,42818,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,19.813,0.71,2.321,25.544,48.388000000000005,45.357,0.5,3.598,2.232,100.0,0.263,1011.2,1580.0,7.6,40.0,3.0,1.9,106.56,77.2,0.0006505,0.00681,0.00010065,0.01367,0.0005,460.0,26.2,19.9,2731.9,0,1,1,1.0
DLPUE2035,DLPUE2035-300417,RIO NEXAPA 14,42853,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.081,0.524,0.707,0.146,1.4579999999999995,0.2269999999999999,0.5,2.888,2.43,100.0,0.248,1004.8,1570.0,7.6,40.9,3.39,3.79,160.0,80.6,0.0006505,0.00673,0.00010065,0.02049,0.0005,422.0,28.1,21.1,3024.5,1,0,1,1.0
DLPUE2035,DLPUE2035-040617,RIO NEXAPA 14,42888,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,4.745,0.368,5.285,1.149,11.547,5.894,0.5,0.82,0.502,40.0,0.085,408.96,639.0,7.4,38.6,3.14,0.06,512.82,313.0,0.0006505,0.02093,0.00010065,0.02341,0.0005,260.0,17.2,18.2,4281.990392836889,0,0,1,1.0
DLPUE2035,DLPUE2035-230717,RIO NEXAPA 14,42966,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,2.437,0.784,2.317,1.915,7.453,4.352,0.5,0.491,0.449,50.0,0.525,347.52,543.0,8.1,50.6,4.21,0.45,490.63,279.0,0.0006505,0.01895,0.00010065,0.02035,0.0005,188.0,23.8,18.7,5776.6,0,0,1,1.0
DLPUE2035,DLPUE2035-030917,RIO NEXAPA 14,43000,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,1.107,0.735,5.137,0.268,7.246999999999999,1.375,0.5,0.759,0.555,60.0,0.131,399.36,624.0,8.4,63.0,5.43,0.452,416.67,293.0,0.0006505,0.01859,0.00010065,0.01918,0.0005,264.0,22.6,19.1,5278.7,0,0,1,1.0
DLPUE2035,DLPUE2035-140118,RIO NEXAPA 14,43112,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,1.985,0.831,5.568,0.639,9.023,2.624,0.5,2.908,1.08,80.0,0.176,737.28,1152.0,8.2,26.6,2.91,2.498,113.21,66.2,0.0006505,0.02884,0.00010065,0.01532,0.0005,412.0,21.3,18.2,5319.8,1,0,1,1.0
DLPUE2035,DLPUE2035-250218,RIO NEXAPA 14,43154,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,2.809,0.846,1.938,0.41,6.003,3.2190000000000003,0.5,2.27,1.885,60.0,0.062,737.92,1153.0,8.2,32.6,2.58,1.928,151.85,60.4,0.0006505,0.04503,0.00010065,0.01701,0.0005,398.0,22.0,18.0,4006.2,0,1,1,1.0
DLPUE2035,DLPUE2035-010418,RIO NEXAPA 14,43196,2018,CUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.867,1.278,8.331,0.1,10.576,0.967,0.5,1.361,0.634,5.0,0.11,602.88,942.0,8.0,39.0,2.84,0.201,5.0,6.37,0.0006505,0.0006,0.00010065,0.00021,0.0005,388.0,25.3,21.5,815.8,0,0,1,0.0
DLPUE2035,DLPUE2035-270518,RIO NEXAPA 14,43245,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,10.019,0.955,2.73,0.759,14.463,10.778,0.5,1.973,1.407,40.0,0.848,677.76,1059.0,7.9,58.0,4.25,0.766,116.67,47.5,0.0006505,0.0168,0.00074,0.01467,0.009,292.0,23.5,19.9,1384.1,1,0,1,1.0
DLPUE2035,DLPUE2035-211018,RIO NEXAPA 14,43392,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,4.177,1.129,4.4,1.037,10.743,5.2139999999999995,0.5,0.608,0.489,30.0,0.33,643.84,1006.0,8.0,51.5,4.33,0.417,106.0,48.3,0.0006505,0.05089,0.00010065,0.02256,0.0005,302.82,19.7,16.0,6065.0,0,0,1,1.0
DLPUE2035,DLPUE2035-091218,RIO NEXAPA 14,43441,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.125,0.756,0.356,0.017,1.254,0.142,0.5,2.158,2.045,50.0,0.192,814.72,1273.0,8.8,50.3,4.22,1.937,66.0,35.4,0.0006505,0.03787,0.00010065,0.01105,0.0005,50.0,23.1,18.0,3913.5,0,0,1,1.0
DLPUE2035,DLPUE2035-270119,RIO NEXAPA 14,43490,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,16.171,0.581,3.941,1.72,22.412999999999997,17.891,0.5,2.227,1.588,70.0,0.574,1040.0,1625.0,8.0,46.7,3.95,3.404,103.92,68.4,0.0006505,0.06463,0.00010065,0.01004,0.0005,428.0,27.0,19.0,3200.8,0,0,1,1.0
DLPUE2035,DLPUE2035-110819,RIO NEXAPA 14,43688,2019,INCUMPLE,LÓTICO,241960.0,241960.0,241960.0,2.545282,0.648913,3.089986,4.87329,11.157471,7.418571999999999,0.5,1.50723,0.62583,90.0,0.219,269.44,421.0,8.0,94.6,7.65,0.333,342.5,160.0,0.0006505,0.0707,0.00010065,0.0355,0.002,155.446,27.3,19.3,10218.398826556248,0,0,1,1.0
DLPUE2035,DLPUE2035-020820,RIO NEXAPA 14,44043,2020,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,7.386,0.851,0.925,0.055,9.217,7.441,0.5,2.055,1.321,50.0,0.15135713071468107,938.88,1467.0,7.9,41.9,3.12,0.311,190.2,134.0,0.0006505,0.03403,0.00010065,0.02239,0.0005,256.0,19.2,19.3,6447.3,0,0,1,1.0
DLPUE2036,DLPUE2036-251112,NEXAPA-LAS FAJANAS P1 (33),41227,2012,INCUMPLE,LÓTICO,20.0,75.0,11.0,10.56,0.458,0.438,4.1,15.556,14.66,0.5,2.055,6.289,2.5,0.0333,635.6800000000001,993.25,7.21,91.0,5.0,1.5794243546566589,96.667,1.25,0.008,0.0006,0.00010065,0.055,0.008131286525449812,286.16,20.0,18.5,164.5,0,0,1,1.0
DLPUE2036,DLPUE2036-281012,NEXAPA-LAS FAJANAS P1 (33),41258,2012,INCUMPLE,LÓTICO,2400.0,2400.0,75.0,14.23,0.018,0.099,8.41,22.757,22.64,0.5,1.475,4.513,2.5,0.0045,705.6,1102.5,8.15,68.0,4.0,1.5396290150082548,72.0,14.4,0.012,0.0006,0.00010065,0.00021,0.0020258471687276546,384.16,21.5,17.6,169.8,0,0,1,1.0
DLPUE2036,DLPUE2036-161212,NEXAPA-LAS FAJANAS P1 (33),41289,2013,INCUMPLE,LÓTICO,20.0,64.0,1.5,9.63,0.009,0.055,9.74,19.434,19.37,1.55,0.023,0.07,10.0,0.0091,685.76,1071.5,8.3,70.0,3.0,8.263643678424188,75.0,62.3,0.0006505,0.0006,0.00010065,0.00021,0.002307353628675975,282.96,20.0,15.7,771.2,0,0,1,1.0
DLPUE2036,DLPUE2036-100313,NEXAPA-LAS FAJANAS P1 (33),41341,2013,INCUMPLE,LÓTICO,1200.0,2400.0,1200.0,1.662,0.0025,0.103,2.688,4.453,4.35,0.5,2.757,2.385,60.0,0.0045,928.64,1451.0,8.75,44.0,4.0,2.001532661060245,54.0,20.06,0.0006505,0.0006,0.00010065,0.00021,0.0014159711047793842,515.0,20.3,19.5,3441.115,0,0,1,1.0
DLPUE2036,DLPUE2036-210413,NEXAPA-LAS FAJANAS P1 (33),41383,2013,INCUMPLE,LÓTICO,750.0,1200.0,390.0,1.534,0.144,0.755,24.173,26.606,25.706999999999997,0.5,4.849,4.181,40.0,0.297,1002.24,1566.0,7.96,78.0,7.6,1.8961401346226723,42.0,46.7,0.0006505,0.0006,0.00010065,0.00021,0.0010614889519042078,500.0,26.1,20.1,2301.0,0,0,1,1.0
DLPUE2036,DLPUE2036-040813,NEXAPA-LAS FAJANAS P1 (33),41489,2013,INCUMPLE,LÓTICO,1100.0,2400.0,460.0,0.527,1.71,1.061,3.08,6.378,3.607,0.5,0.781,1.046,40.0,0.107,556.16,869.0,8.32,45.0,4.2,0.46982211857913725,575.0,361.0,0.0006505,0.031,0.00010065,0.013,0.0007368894663812377,260.0,22.0,19.0,2747.1,0,0,1,1.0
DLPUE2036,DLPUE2036-080913,NEXAPA-LAS FAJANAS P1 (33),41522,2013,INCUMPLE,LÓTICO,150.0,240.0,93.0,0.08,1.078,2.052,0.0,3.21,0.08,0.5,1.394,1.028,100.0,0.113,360.32,563.0,7.12,61.0,4.8,0.2524235775186175,165.0,533.0,0.003,0.041,0.00010065,0.032,0.000731468183148146,225.0,21.8,20.2,10178.9,0,0,1,1.0
DLPUE2036,DLPUE2036-290913,NEXAPA-LAS FAJANAS P1 (33),41544,2013,INCUMPLE,LÓTICO,70.0,110.0,40.0,0.056,0.27,1.849,1.456,3.631,1.512,0.5,0.654,0.543,100.0,0.146,348.8,545.0,7.68,61.0,5.4,0.40349453846739103,545.0,336.0,0.0006505,0.022,0.00010065,0.004,0.0007079625646874861,380.0,19.8,18.4,27226.9,0,0,1,1.0
DLPUE2036,DLPUE2036-230214,NEXAPA-LAS FAJANAS P1 (33),41690,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.456,0.4,0.281,13.066,15.203,14.522,0.5,4.787,4.774,60.0,0.388,904.96,1414.0,7.92,45.1,3.8,0.835,207.5,94.8,0.0006505,0.007,0.0007,0.00021,0.0005,455.4,21.8,17.5,3496.0,1,1,1,1.0
DLPUE2036,DLPUE2036-060414,NEXAPA-LAS FAJANAS P1 (33),41732,2014,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,4.692,0.705,0.367,16.8,22.564,21.492,0.5,2.888,2.261,40.0,0.334,865.9200000000001,1353.0,8.2,58.0,4.1,1.866,59.0,5.13,0.0006505,0.0125,0.00010065,0.1237,0.0005,98.0,25.4,21.9,1987.0,0,0,1,1.0
DLPUE2036,DLPUE2036-250514,NEXAPA-LAS FAJANAS P1 (33),41773,2014,INCUMPLE,LÓTICO,24000.0,24000.0,2400.0,5.596,0.29,0.186,3.482,9.554,9.078,0.5,3.138,1.98,30.0,0.244,433.28,677.0,7.5,47.0,4.3,1.364,800.0,254.0,0.0006505,0.0295,0.00010065,0.0402,0.0005,360.0,26.8,22.1,1848.0,0,0,1,1.0
DLPUE2036,DLPUE2036-290614,NEXAPA-LAS FAJANAS P1 (33),41816,2014,INCUMPLE,LÓTICO,24000.0,24000.0,2400.0,0.00175,0.518,0.276,1.798,2.592,1.798,0.5,2.306,2.226,50.0,0.412,363.072,567.3,8.1,58.0,4.8,0.086,428.0,275.0,0.0006505,0.0203,0.00010065,0.0197,0.0005,216.0,24.1,20.9,10491.0,0,0,1,1.0
DLPUE2036,DLPUE2036-240814,NEXAPA-LAS FAJANAS P1 (33),41850,2014,INCUMPLE,LÓTICO,24000.0,24000.0,2100.0,2.657,0.908,0.074,2.034,5.673,4.691,0.5,0.722,0.43,60.0,0.248,423.04,661.0,7.8,57.5,4.7,0.203,452.5,338.0,0.0006505,0.0279,0.00010065,0.0181,0.0005,260.0,29.4,20.6,4665.0,0,0,1,1.0
DLPUE2036,DLPUE2036-280914,NEXAPA-LAS FAJANAS P1 (33),41906,2014,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,2.071,0.83,0.5,2.439,5.84,4.51,0.5,0.575,0.519,40.0,0.188,494.08,772.0,7.6,77.5,6.3,0.556,776.7,521.0,0.0006505,0.0158,0.00010065,0.0131,0.0005,265.3,23.8,20.2,7537.0,1,0,1,1.0
DLPUE2036,DLPUE2036-010315,NEXAPA-LAS FAJANAS P1 (33),42062,2015,INCUMPLE,LÓTICO,1500.0,2100.0,750.0,22.149,0.14,0.604,13.693,36.586,35.842,0.5,0.99,0.904,30.0,0.282,764.16,1194.0,8.2,41.4,3.0,3.38,64.71,51.2,0.0006505,0.008,0.00010065,0.0102,0.0005,434.0,23.5,18.7,2005.5518014249424,0,0,1,1.0
DLPUE2036,DLPUE2036-190415,NEXAPA-LAS FAJANAS P1 (33),42111,2015,INCUMPLE,LÓTICO,24000.0,24000.0,4600.0,4.26,0.625,0.031,11.171,16.087,15.431,0.5,1.504,1.404,40.0,0.197,773.76,1209.0,8.1,48.6,4.45,0.4,64.0,22.7,0.0006505,0.0064,0.00010065,0.0151,0.0005,396.0,23.2,19.5,3291.0,0,0,1,1.0
DLPUE2036,DLPUE2036-310515,NEXAPA-LAS FAJANAS P1 (33),42153,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.036,0.055,0.321,3.798,5.21,4.834,0.5,0.79,0.681,30.0,0.175,362.88,567.0,8.2,56.8,5.32,0.62,535.0,374.0,0.0006505,0.0341,0.00010065,0.0318,0.0005,266.0,20.3,18.8,4560.991308047871,0,0,1,1.0
DLPUE2036,DLPUE2036-260715,NEXAPA-LAS FAJANAS P1 (33),42209,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.548,0.269,0.413,1.585,2.815,2.133,0.5,0.387,0.322,50.0,0.237,401.024,626.6,8.9,53.8,4.98,0.24,360.0,218.0,0.0006505,0.0269,0.00010065,0.0279,0.0005,238.0,23.5,18.6,3921.1407781552653,0,0,1,1.0
DLPUE2036,DLPUE2036-200915,NEXAPA-LAS FAJANAS P1 (33),42265,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.251,0.362,0.39,1.578,3.5810000000000004,2.8289999999999997,0.5,0.821,0.599,100.0,0.387,379.52,593.0,8.0,70.0,6.12,0.005,664.0,483.0,0.0031,0.0354,0.0005,0.0398,0.0005,212.0,24.3,19.2,5015.7436868794,0,0,1,1.0
DLPUE2036,DLPUE2036-251015,NEXAPA-LAS FAJANAS P1 (33),42307,2015,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,0.00175,0.229,0.429,0.41,1.068,0.41,0.5,1.272,0.814,100.0,0.276,293.504,458.6,8.0,61.3,5.79,0.88,495.0,339.0,0.0006505,0.0251,0.00010065,0.0328,0.0005,168.3,20.9,18.1,5015.7436868794,0,0,1,1.0
DLPUE2036,DLPUE2036-060316,NEXAPA-LAS FAJANAS P1 (33),42433,2016,INCUMPLE,LÓTICO,2400.0,4600.0,2400.0,3.874,0.25,0.704,10.816,15.644000000000002,14.69,0.5,1.758,1.706,60.0,0.487,631.6800000000001,987.0,8.1,62.8,6.04,1.7,460.0,264.0,0.0006505,0.0181,0.00010065,0.0151,0.0005,318.0,15.4,17.1,5460.2,0,1,1,1.0
DLPUE2036,DLPUE2036-240416,NEXAPA-LAS FAJANAS P1 (33),42482,2016,INCUMPLE,LÓTICO,280.0,24000.0,280.0,1.137,0.0025,0.047,5.296,6.48,6.433,0.5,1.353,1.234,20.0,0.154,440.96,689.0,8.0,69.2,6.52,0.84,365.52,170.0,0.0006505,0.0154,0.00010065,0.0229,0.0005,246.0,21.3,18.1,4571.867180018034,0,0,1,1.0
DLPUE2036,DLPUE2036-190616,NEXAPA-LAS FAJANAS P1 (33),42538,2016,INCUMPLE,LÓTICO,24000.0,24000.0,430.0,2.213,0.239,0.245,3.736,6.433,5.949,0.5,2.539,1.962,30.0,0.161,496.0,775.0,8.4,65.6,5.89,0.42,470.0,281.0,0.0006505,0.024,0.00010065,0.0242,0.0005,244.0,25.1,20.3,6126.6,0,0,1,1.0
DLPUE2036,DLPUE2036-070816,NEXAPA-LAS FAJANAS P1 (33),42587,2016,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,6.416,0.045,4.193,0.836,11.49,7.252000000000001,0.5,5.441,1.519,40.0,0.183,747.072,1167.3,8.5,81.3,6.36,0.67,119.05,78.7,0.0006505,0.01153,0.00010065,0.00863,0.0005,318.0,25.9,20.9,3982.1346924585996,0,0,1,1.0
DLPUE2036,DLPUE2036-180916,NEXAPA-LAS FAJANAS P1 (33),42629,2016,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.049,0.662,4.226,0.452,6.388999999999999,1.501,0.5,1.071,0.906,40.0,0.095,555.264,867.6,8.1,67.1,6.09,0.18,76.0,37.6,0.0006505,0.00959,0.00010065,0.00531,0.0005,292.0,23.4,20.0,3120.5,0,0,1,1.0
DLPUE2036,DLPUE2036-231016,NEXAPA-LAS FAJANAS P1 (33),42663,2016,INCUMPLE,LÓTICO,280.0,11000.0,210.0,0.249,0.1,3.472,0.423,4.244,0.6719999999999999,0.5,0.632,0.499,20.0,0.087,663.04,1036.0,7.9,56.1,5.08,0.13,17.0,8.35,0.0006505,0.00648,0.00010065,0.00766,0.0005,380.0,25.4,19.7,1056.4,0,0,1,1.0
DLPUE2036,DLPUE2036-050217,NEXAPA-LAS FAJANAS P1 (33),42769,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,10.97,0.0025,3.27,12.44,26.68,23.41,0.5,3.151,0.335,40.0,0.26,904.32,1413.0,7.8,46.0,4.36,0.33,87.32,45.1,0.0006505,0.0006,0.00010065,0.00892,0.0005,267.0,23.1,17.9,2234.0,0,1,1,1.0
DLPUE2036,DLPUE2036-260317,NEXAPA-LAS FAJANAS P1 (33),42818,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,14.76,0.676,4.251,18.98,38.667,33.74,0.5,3.134,1.819,100.0,0.203,972.16,1519.0,7.7,46.7,3.58,2.2913165750915754,83.33,55.1,0.0006505,0.04982,0.00010065,0.05987,0.0005,456.0,20.2,17.9,2515.2,0,1,1,1.0
DLPUE2036,DLPUE2036-300417,NEXAPA-LAS FAJANAS P1 (33),42853,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.096,0.868,1.564,0.107,2.635,0.203,0.5,2.866,2.484,80.0,0.226,919.68,1437.0,8.1,40.8,3.34,1.88,108.57,48.2,0.0006505,0.00537,0.00053,0.01731,0.0005,466.0,25.9,20.3,3281.8,0,0,1,1.0
DLPUE2036,DLPUE2036-040617,NEXAPA-LAS FAJANAS P1 (33),42888,2017,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,3.175,0.731,6.864,3.058,13.828,6.233,0.5,0.717,0.469,50.0,0.179,384.64,601.0,7.5,42.1,3.53,0.005,342.55,186.0,0.0006505,0.03165,0.00010065,0.10213,0.0005,200.0,27.8,20.6,3264.053541267061,0,0,1,1.0
DLPUE2036,DLPUE2036-230717,NEXAPA-LAS FAJANAS P1 (33),42966,2017,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,1.721,0.506,2.776,1.002,6.005,2.723,0.5,0.492,0.359,60.0,0.329,344.32,538.0,8.1,52.3,4.48,0.385,633.33,396.0,0.0006505,0.03788,0.00010065,0.03007,0.0005,204.0,22.7,17.8,3365.7684342582943,0,0,1,1.0
DLPUE2036,DLPUE2036-030917,NEXAPA-LAS FAJANAS P1 (33),43000,2017,INCUMPLE,LÓTICO,4600.0,11000.0,2100.0,1.341,0.739,5.824,0.894,8.798,2.235,0.5,0.873,0.664,80.0,0.121,458.24,716.0,8.2,62.5,5.48,0.162,478.72,296.0,0.0006505,0.02586,0.00010065,0.02129,0.0005,258.0,21.3,19.2,5599.209912964089,0,0,1,1.0
DLPUE2036,DLPUE2036-140118,NEXAPA-LAS FAJANAS P1 (33),43112,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,1.865,0.714,6.027,0.799,9.405,2.664,0.5,2.491,1.943,50.0,0.143,763.52,1193.0,7.8,27.4,3.09,1.412,112.0,56.2,0.0006505,0.0766,0.00107,0.01391,0.0005,396.0,18.1,17.2,4558.9,0,0,1,1.0
DLPUE2036,DLPUE2036-250218,NEXAPA-LAS FAJANAS P1 (33),43154,2018,INCUMPLE,LÓTICO,24000.0,24000.0,11000.0,1.818,1.006,3.132,0.929,6.885,2.747,0.5,2.219,1.879,40.0,0.027,785.9200000000001,1228.0,8.1,34.3,2.67,1.141,100.0,42.7,0.0006505,0.01869,0.00010065,0.01257,0.008,402.0,21.1,17.6,4716.1,0,0,1,1.0
DLPUE2036,DLPUE2036-010418,NEXAPA-LAS FAJANAS P1 (33),43196,2018,CUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.685,1.356,8.627,0.072,10.74,0.757,0.5,1.26,0.64,5.0,0.1,579.84,906.0,7.9,56.2,4.04,0.236,5.0,4.08,0.0006505,0.00932,0.00010065,0.00804,0.0005,388.0,25.9,21.1,1140.3,0,0,1,0.0
DLPUE2036,DLPUE2036-270518,NEXAPA-LAS FAJANAS P1 (33),43245,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,11.515,1.138,3.891,0.317,16.861,11.832,0.5,4.274,1.442,40.0,0.784,680.96,1064.0,7.9,57.1,4.21,0.388,86.0,44.6,0.0006505,0.01702,0.00010065,0.01204,0.01,308.0,22.3,19.6,1446.4,1,0,1,1.0
DLPUE2036,DLPUE2036-211018,NEXAPA-LAS FAJANAS P1 (33),43392,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,3.141,1.41,5.283,1.294,11.128,4.4350000000000005,0.5,0.5,0.488,30.0,0.136,631.6800000000001,987.0,8.0,58.5,5.19,0.249,97.0,45.2,0.0006505,0.01934,0.00010065,0.01812,0.0005,300.76,22.7,18.0,5351.1,0,0,1,1.0
DLPUE2036,DLPUE2036-091218,NEXAPA-LAS FAJANAS P1 (33),43441,2018,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,0.028,0.709,0.35,0.027,1.114,0.055,0.5,1.997,1.871,40.0,0.156,780.8000000000001,1220.0,8.9,57.2,4.89,2.296,56.0,30.7,0.0006505,0.04647,0.00010065,0.00794,0.0005,328.0,22.1,17.0,3609.5,0,0,1,1.0
DLPUE2036,DLPUE2036-270119,NEXAPA-LAS FAJANAS P1 (33),43490,2019,INCUMPLE,LÓTICO,24000.0,24000.0,24000.0,16.836,0.78,3.927,3.025,24.568,19.860999999999997,0.5,2.15,1.561,140.0,0.24,1050.88,1642.0,8.1,51.4,4.36,1.963,79.03,51.7,0.0006505,0.03221,0.00010065,0.00983,0.0005,418.0,26.1,18.0,2734.6,0,0,1,1.0
DLPUE2036,DLPUE2036-110819,NEXAPA-LAS FAJANAS P1 (33),43688,2019,INCUMPLE,LÓTICO,241960.0,241960.0,241960.0,2.297438,0.677514,2.844614,7.13458,12.954146,9.432018,0.5,1.9635,0.56463,100.0,0.221,277.76,434.0,8.0,93.9,7.63,0.28,345.71,120.0,0.0006505,0.0543,9.3e-05,0.0378,0.0021,184.905,27.9,20.0,9847.757200690581,0,0,1,1.0
DLPUE2036,DLPUE2036-020820,NEXAPA-LAS FAJANAS P1 (33),44043,2020,INCUMPLE,LÓTICO,24000.0,24130.553652180584,24000.0,6.432,0.723,1.133,0.219,8.507,6.651000000000001,0.5,1.892,1.203,40.0,0.15901531622391374,936.32,1463.0,7.9,45.7,3.3,0.116,241.18,153.0,0.0006505,0.03523,0.00010065,0.01991,0.0005,260.0,23.7,19.8,3842.602176357167,0,0,1,1.0
